Plant_Position,Location,Treatment,Gall_Number,Gall_Letter,Point_Height_mm,Contents,Notes,Broken_Gall,Person
390,ground,nomark,2548,a,7.56,ptoid partial,,0,CJGG
390,ground,nomark,2548,b,8.32,platy,,0,CJGG
390,ground,nomark,2549,a,9.06,platy,,1,CJGG
390,ground,nomark,2549,b,9.45,platy,,1,CJGG
390,ground,nomark,2550,a,7.06,none none,,1,CJGG
390,ground,nomark,2551,a,6.68,exit-none-ecto,,0,CJGG
390,ground,nomark,2552,a,9.16,pupa,,0,CJGG
390,ground,nomark,2552,b,8.27,pupa,,0,CJGG
390,ground,nomark,2553,a,4.25,exit-none-ecto,,0,CJGG
390,ground,nomark,2553,b,5.28,exit-none-ecto,,0,CJGG
390,ground,nomark,unk,unk,,eulo female,,0,CJGG
390,ground,nomark,unk,unk,,eulo female,,0,CJGG
390,ground,nomark,unk,unk,,eulo male,,0,CJGG
390,ground,nomark,unk,unk,,meso female,,0,CJGG
246,tree,nomark,2554,a,5.72,paraunk,,0,CJGG
246,tree,nomark,2554,b,4.33,exit?-none-ecto,,0,CJGG
246,tree,nomark,2555,a,7.44,none none,,0,CJGG
246,tree,nomark,2555,b,8.35,pupa,,0,CJGG
246,tree,nomark,2556,a,4.63,platy,,0,CJGG
246,tree,nomark,2556,b,6.52,none none,,0,CJGG
246,tree,nomark,2556,c,5.98,platy,,0,CJGG
246,tree,nomark,2557,a,7.74,pupa,,0,CJGG
246,tree,nomark,2557,b,7.45,none none,,0,CJGG
246,tree,nomark,2558,a,8.04,pupa,,0,CJGG
246,tree,nomark,2558,b,8.35,platy,,0,CJGG
246,tree,nomark,2558,c,7.04,platy,,0,CJGG
246,tree,nomark,2558,d,8.59,platy,,0,CJGG
246,tree,nomark,2559,a,6.84,pupa,,0,CJGG
246,tree,nomark,2560,a,5.35,platy,,0,CJGG
148,tree,bag,2561,a,6.60,pupa,,0,CJGG
148,tree,bag,2561,b,7.10,pupa,,0,CJGG
148,tree,bag,2562,a,3.45,platy,,0,CJGG
480,ground,nomark,2563,a,8.74,pupa,,0,CJGG
480,ground,nomark,2563,b,8.56,pupa,,0,CJGG
480,ground,nomark,2563,c,9.21,pupa,,0,CJGG
480,ground,nomark,2564,a,10.16,exit?-none-ecto,,0,CJGG
480,ground,nomark,2564,a,10.16,platy,,0,CJGG
480,ground,nomark,2564,b,6.81,platy,,0,CJGG
480,ground,nomark,2565,a,6.07,pupa,,0,CJGG
480,ground,nomark,2565,b,8.61,pupa,,0,CJGG
480,ground,nomark,2565,c,8.74,exit-none-ecto,,0,CJGG
480,ground,nomark,2566,a,8.48,platy,,0,CJGG
480,ground,nomark,2566,b,10.53,platy,,0,CJGG
480,ground,nomark,2566,c,10.19,platy,,0,CJGG
480,ground,nomark,2566,d,8.84,pupa,,0,CJGG
480,ground,nomark,2567,a,8.56,none none,,0,CJGG
480,ground,nomark,2567,b,7.80,pupa,,0,CJGG
480,ground,nomark,2568,a,9.22,platy,,0,CJGG
480,ground,nomark,2568,b,10.44,exit-none-ecto,,0,CJGG
480,ground,nomark,2568,c,11.05,none none,,0,CJGG
480,ground,nomark,2568,d,10.90,platy,,0,CJGG
480,ground,nomark,2568,e,6.87,platy,,0,CJGG
480,ground,nomark,2568,f,11.05,pupa,,0,CJGG
480,ground,nomark,2569,a,7.48,none none,,0,CJGG
480,ground,nomark,2569,b,6.50,exit-none-ecto,,0,CJGG
480,ground,nomark,2570,a,9.09,pupa,,0,CJGG
480,ground,nomark,2570,b,8.46,exit-none-ecto,,0,CJGG
480,ground,nomark,2570,c,9.09,pupa,,0,CJGG
480,ground,nomark,2570,d,9.09,pupa,,0,CJGG
480,ground,nomark,2571,a,10.87,exit-none-ecto,,0,CJGG
480,ground,nomark,2572,a,7.07,platy,,0,CJGG
480,ground,nomark,2572,b,8.99,platy,,0,CJGG
480,ground,nomark,2572,c,8.71,exit-none-ecto,,0,CJGG
480,ground,nomark,2573,a,5.22,exit-none-ecto,,0,CJGG
480,ground,nomark,unk,unk,,tory female,,0,CJGG
480,ground,nomark,unk,unk,,tory us,,0,CJGG
480,ground,nomark,unk,unk,,eulo female,,0,CJGG
480,ground,nomark,unk,unk,,meso female,,0,CJGG
480,ground,nomark,unk,unk,,meso female,,0,CJGG
412,ground,bag,2574,a,7.63,pupa,,0,CJGG
412,ground,bag,2575,a,8.87,pupa,,0,CJGG
412,ground,bag,2575,b,10.31,pupa,,0,CJGG
412,ground,bag,2575,c,8.76,pupa,,0,CJGG
412,ground,bag,2575,d,10.31,pupa,,0,CJGG
412,ground,bag,2576,a,8.72,pupa,,0,CJGG
412,ground,bag,2577,a,4.22,platy,,0,CJGG
412,ground,bag,2577,b,3.33,none none,,0,CJGG
412,ground,bag,2578,a,6.88,platy,,0,CJGG
412,ground,bag,2579,a,8.88,exit-none-tory female,,0,CJGG
412,ground,bag,2579,b,10.09,pupa,,0,CJGG
412,ground,bag,2579,c,10.03,pupa,,0,CJGG
96,tree,mark,2580,a,7.85,exit-none-ecto,,0,CJGG
96,tree,mark,2581,a,10.02,none none,,0,CJGG
96,tree,mark,2581,b,9.24,none none,,0,CJGG
96,tree,mark,2582,a,8.80,none none,,0,CJGG
96,tree,mark,2583,a,7.85,platy,,0,CJGG
96,tree,mark,2583,b,6.35,platy,,0,CJGG
96,tree,mark,unk,unk,,meso male,,0,CJGG
96,tree,mark,unk,unk,,meso us,,0,CJGG
591,tree,nobag,2584,a,8.14,none none,,0,CJGG
591,tree,nobag,2584,b,9.75,brown mush,,0,CJGG
591,tree,nobag,2584,c,8.14,vlg larva,,0,CJGG
591,tree,nobag,2585,a,3.39,brown mush,,0,CJGG
591,tree,nobag,2585,b,3.44,vlg larva,,0,CJGG
591,tree,nobag,2585,c,3.46,brown mush,,0,CJGG
591,tree,nobag,2585,d,4.07,vlg larva,,0,CJGG
591,tree,nobag,2586,a,3.98,none none,,0,CJGG
591,tree,nobag,2586,b,4.91,vlg larva,,0,CJGG
591,tree,nobag,2587,a,7.73,platy,,0,CJGG
591,tree,nobag,2587,b,9.57,platy,,0,CJGG
591,tree,nobag,2588,a,6.45,vlg larva,,0,CJGG
591,tree,nobag,2588,b,3.80,vlg larva,,0,CJGG
591,tree,nobag,2589,a,2.37,none none,,0,CJGG
591,tree,nobag,2590,a,4.88,pupa,,0,CJGG
591,tree,nobag,2590,b,4.81,pupa,,0,CJGG
591,tree,nobag,2590,c,4.45,none none,,0,CJGG
591,tree,nobag,2590,d,5.06,pupa,,0,CJGG
591,tree,nobag,2590,e,5.24,pupa,,0,CJGG
591,tree,nobag,2590,f,4.86,pupa,,0,CJGG
591,tree,nobag,2590,g,4.77,ptoid partial,,0,CJGG
591,tree,nobag,2590,h,4.02,ptoid partial,,0,CJGG
591,tree,nobag,2590,i,4.05,ptoid partial,,0,CJGG
591,tree,nobag,2590,j,4.88,pupa,,0,CJGG
591,tree,nobag,2590,k,4.81,pupa,,0,CJGG
591,tree,nobag,2590,k,4.81,pupa,,0,CJGG
591,tree,nobag,2590,l,5.06,pupa,,0,CJGG
591,tree,nobag,2590,m,5.24,ptoid partial,,0,CJGG
591,tree,nobag,2590,m,5.24,pupa,,0,CJGG
591,tree,nobag,2590,m,5.24,pupa,,0,CJGG
591,tree,nobag,2590,n,5.24,ptoid partial,,0,CJGG
484,tree,mark,2591,a,6.85,exit?-none-ecto,,0,CJGG
484,tree,mark,2591,b,7.71,exit?-none-ecto,,0,CJGG
484,tree,mark,2591,c,6.54,exit?-none-ecto,,0,CJGG
484,tree,mark,2592,a,9.73,pupa,,0,CJGG
484,tree,mark,2592,b,8.67,pupa,,0,CJGG
484,tree,mark,2593,a,7.98,pupa,,0,CJGG
484,tree,mark,2594,a,9.92,pupa,,0,CJGG
484,tree,mark,2594,b,10.11,pupa,,0,CJGG
484,tree,mark,2594,c,11.08,pupa,,0,CJGG
484,tree,mark,2594,d,12.63,pupa,,0,CJGG
484,tree,mark,2594,e,11.00,pupa,,0,CJGG
484,tree,mark,2595,a,3.36,exit?-none-ecto,,1,CJGG
484,tree,mark,2595,b,3.39,platy,,1,CJGG
484,tree,mark,2595,c,3.77,pupa,,1,CJGG
484,tree,mark,2596,a,5.36,none none,,0,CJGG
484,tree,mark,2596,b,6.58,platy,,0,CJGG
484,tree,mark,2596,c,7.50,platy,,0,CJGG
484,tree,mark,2596,d,7.05,none none,,0,CJGG
484,tree,mark,2596,e,5.36,platy,,0,CJGG
484,tree,mark,unk,unk,,paraunk,,0,CJGG
533,tree,bag,2597,a,5.85,platy,,0,CJGG
533,tree,bag,2597,b,9.74,pupa,,0,CJGG
533,tree,bag,2597,c,6.36,platy,,0,CJGG
533,tree,bag,2598,a,8.11,pupa,,0,CJGG
533,tree,bag,2598,b,8.80,pupa,,0,CJGG
533,tree,bag,2599,a,8.04,platy,,0,CJGG
533,tree,bag,2599,b,7.23,platy,,0,CJGG
533,tree,bag,2599,c,6.90,platy,,0,CJGG
533,tree,bag,2599,d,6.77,platy,,0,CJGG
533,tree,bag,2600,a,8.54,platy,,0,CJGG
533,tree,bag,2600,b,7.99,platy,,0,CJGG
533,tree,bag,2601,a,10.53,pupa,,0,CJGG
533,tree,bag,2602,a,9.78,pupa,,0,CJGG
533,tree,bag,2602,b,9.81,pupa,,0,CJGG
533,tree,bag,2602,c,8.75,pupa,,0,CJGG
433,ground,nomark,2603,a,6.84,platy,,0,CJGG
433,ground,nomark,2603,b,7.21,platy,,0,CJGG
433,ground,nomark,2603,c,5.69,platy,,0,CJGG
433,ground,nomark,2603,d,4.64,exit?-none-ecto,,0,CJGG
433,ground,nomark,2604,a,9.07,platy,,0,CJGG
433,ground,nomark,2604,b,9.15,platy,,0,CJGG
433,ground,nomark,2605,a,6.66,ptoid partial,,0,CJGG
433,ground,nomark,2605,a,6.66,platy,,0,CJGG
433,ground,nomark,2606,a,8.35,pupa,,0,CJGG
433,ground,nomark,2607,a,7.53,pupa,,0,CJGG
433,ground,nomark,2608,a,5.14,ptoid partial,,0,CJGG
433,ground,nomark,2609,a,9.56,exit?-none-ecto,,0,CJGG
433,ground,nomark,2609,b,12.30,pupa,,0,CJGG
433,ground,nomark,2610,a,3.72,ptoid partial,,0,CJGG
433,ground,nomark,2610,b,3.38,none none,,0,CJGG
433,ground,nomark,2610,c,3.35,none none,,0,CJGG
433,ground,nomark,2610,d,2.74,ptoid partial,,0,CJGG
433,ground,nomark,2611,a,6.54,platy,,0,CJGG
433,ground,nomark,2611,b,6.99,platy,,0,CJGG
433,ground,nomark,2611,c,8.08,pupa,,0,CJGG
292,tree,nomark,2612,a,9.83,vlg larva,,0,CJGG
292,tree,nomark,2612,b,11.17,vlg larva,,0,CJGG
292,tree,nomark,2612,c,11.00,brown mush,,0,CJGG
292,tree,nomark,2613,a,8.53,brown mush,,0,CJGG
292,tree,nomark,2613,b,9.75,hairy larva,,0,CJGG
292,tree,nomark,2613,c,9.94,pupa,,0,CJGG
292,tree,nomark,2614,a,6.84,pupa,,0,CJGG
292,tree,nomark,2614,b,7.99,platy,,0,CJGG
292,tree,nomark,2614,c,7.55,platy,,0,CJGG
292,tree,nomark,2614,d,7.41,platy,,0,CJGG
292,tree,nomark,2614,e,6.84,platy,,0,CJGG
292,tree,nomark,2615,a,9.96,ptoid partial,,0,CJGG
292,tree,nomark,2615,b,9.52,platy,,0,CJGG
292,tree,nomark,2615,c,8.40,pupa,,0,CJGG
292,tree,nomark,2615,d,8.46,vlg larva,,0,CJGG
292,tree,nomark,2615,e,6.30,platy,,0,CJGG
292,tree,nomark,2616,a,7.68,ptoid partial,,0,CJGG
292,tree,nomark,2616,b,6.30,platy,,0,CJGG
292,tree,nomark,2617,a,10.06,pupa,,0,CJGG
292,tree,nomark,2617,b,7.35,platy,,0,CJGG
292,tree,nomark,2618,a,10.61,pupa,,0,CJGG
292,tree,nomark,2618,b,10.63,pupa,,0,CJGG
292,tree,nomark,2618,c,9.77,pupa,,0,CJGG
292,tree,nomark,2619,a,9.09,vlg larva,,0,CJGG
292,tree,nomark,2619,b,11.59,hairy larva,,0,CJGG
292,tree,nomark,2619,c,10.05,brown mush,,0,CJGG
292,tree,nomark,2620,a,8.50,brown mush,,0,CJGG
292,tree,nomark,2620,b,7.34,none none,,0,CJGG
292,tree,nomark,2620,c,7.10,platy,,0,CJGG
292,tree,nomark,2620,d,9.01,brown mush,,0,CJGG
292,tree,nomark,2620,e,6.41,none none,,0,CJGG
292,tree,nomark,2620,f,7.58,ptoid partial,,0,CJGG
292,tree,nomark,2621,a,6.82,vlg larva,,0,CJGG
292,tree,nomark,2621,b,6.00,platy,,0,CJGG
292,tree,nomark,2621,c,6.95,platy,,0,CJGG
292,tree,nomark,2621,d,7.18,brown mush,,0,CJGG
292,tree,nomark,2621,e,6.55,platy,,0,CJGG
292,tree,nomark,2621,f,6.55,platy,,0,CJGG
292,tree,nomark,2622,a,8.64,vlg larva,,0,CJGG
292,tree,nomark,2622,b,9.23,pupa,,0,CJGG
292,tree,nomark,2622,c,8.39,vlg larva,,0,CJGG
292,tree,nomark,2623,a,8.15,pupa,,0,CJGG
292,tree,nomark,2624,a,8.81,vlg larva,,0,CJGG
292,tree,nomark,2625,a,6.65,brown mush,,0,CJGG
292,tree,nomark,2625,b,4.48,paraunk,,0,CJGG
292,tree,nomark,2626,a,6.94,meso male,,0,CJGG
96,tree,nomark,2627,a,5.54,none none,,0,CJGG
96,tree,nomark,2627,b,8.40,exit?-none-ecto,,0,CJGG
96,tree,nomark,2628,a,7.70,none none,,0,CJGG
96,tree,nomark,2628,b,8.82,exit?-none-ecto,,0,CJGG
96,tree,nomark,2629,a,4.50,exit?-none-ecto,,0,CJGG
96,tree,nomark,2629,b,7.01,exit-none-ecto,,0,CJGG
96,tree,nomark,2630,a,12.01,exit-none-ecto,,0,CJGG
96,tree,nomark,2630,b,10.20,pupa,,0,CJGG
96,tree,nomark,2630,c,9.85,pupa,,0,CJGG
96,tree,nomark,2630,d,11.38,pupa,,0,CJGG
96,tree,nomark,2631,a,5.58,none none,,0,CJGG
96,tree,nomark,2631,b,5.96,pupa,,0,CJGG
96,tree,nomark,2631,c,7.42,none none,,0,CJGG
96,tree,nomark,2631,d,7.86,none none,,0,CJGG
96,tree,nomark,2632,a,6.97,none none,,0,CJGG
96,tree,nomark,2632,b,8.05,pupa,empty casing,0,CJGG
96,tree,nomark,2632,b,8.05,pupa,empty casing,0,CJGG
96,tree,nomark,2633,a,3.96,pupa,,0,CJGG
96,tree,nomark,2633,b,4.18,none none,,0,CJGG
96,tree,nomark,2634,a,3.10,exit?-none-ecto,,0,CJGG
96,tree,nomark,2635,a,10.96,exit-none-ecto,,0,CJGG
96,tree,nomark,2636,a,8.46,exit-none-ecto,,0,CJGG
96,tree,nomark,unk,unk,,tory male,,0,CJGG
96,tree,nomark,unk,unk,,tory female,,0,CJGG
96,tree,nomark,unk,unk,,meso female,,0,CJGG
452,tree,nobag,2637,a,8.02,brown mush,,0,CJGG
452,tree,nobag,2637,b,10.77,pupa,,0,CJGG
452,tree,nobag,2637,c,10.05,pupa,,0,CJGG
452,tree,nobag,2637,d,10.09,unklarva,,0,CJGG
452,tree,nobag,2638,a,10.09,unklarva,,0,CJGG
452,tree,nobag,2638,b,10.37,vlg larva,,0,CJGG
452,tree,nobag,2638,c,9.56,pupa,,0,CJGG
452,tree,nobag,2639,a,10.76,pupa,,0,CJGG
452,tree,nobag,2639,b,13.07,pupa,,0,CJGG
452,tree,nobag,2639,c,13.12,pupa,,0,CJGG
452,tree,nobag,2639,d,13.85,pupa,,0,CJGG
452,tree,nobag,2639,e,12.86,pupa,,0,CJGG
452,tree,nobag,2639,f,13.59,pupa,,0,CJGG
452,tree,nobag,2639,g,14.67,pupa,,0,CJGG
452,tree,nobag,2639,h,13.56,vlg larva,,0,CJGG
452,tree,nobag,2639,i,14.18,vlg larva,,0,CJGG
452,tree,nobag,2639,j,14.56,vlg larva,,0,CJGG
452,tree,nobag,2639,k,13.50,vlg larva,,0,CJGG
452,tree,nobag,2640,a,8.82,none none,,0,CJGG
452,tree,nobag,2640,b,10.36,platy,,0,CJGG
452,tree,nobag,2640,c,10.81,platy,,0,CJGG
452,tree,nobag,2640,d,10.64,platy,,0,CJGG
452,tree,nobag,2641,a,7.35,pupa,,0,CJGG
452,tree,nobag,2641,b,9.38,pupa,,0,CJGG
452,tree,nobag,2641,c,10.64,vlg larva,,0,CJGG
452,tree,nobag,2642,a,9.45,unklarva,,0,CJGG
452,tree,nobag,2643,a,7.59,vlg larva,,0,CJGG
452,tree,nobag,2643,b,9.02,vlg larva,,0,CJGG
452,tree,nobag,2643,c,9.44,platy,,0,CJGG
452,tree,nobag,2643,d,8.42,none none,,0,CJGG
452,tree,nobag,2643,e,8.65,platy,,0,CJGG
452,tree,nobag,2644,a,10.48,vlg larva,,0,CJGG
452,tree,nobag,2645,a,8.25,none none,,0,CJGG
452,tree,nobag,2646,a,5.13,none none,,0,CJGG
40,tree,nobag,2647,a,10.36,pupa,,0,CJGG
40,tree,nobag,2647,b,9.48,pupa,,0,CJGG
40,tree,nobag,2647,c,7.27,pupa,,0,CJGG
40,tree,nobag,2648,a,11.01,pupa,,0,CJGG
40,tree,nobag,2648,b,10.57,pupa,,0,CJGG
40,tree,nobag,2649,a,2.65,none none,,0,CJGG
40,tree,nobag,2650,a,7.28,none none,,1,CJGG
40,tree,nobag,2651,a,5.56,none none,,0,CJGG
40,tree,nobag,2652,a,7.23,exit-none-ecto,,0,CJGG
40,tree,nobag,2653,a,7.20,none none,,0,CJGG
40,tree,nobag,2653,b,6.48,exit-none-ecto,,0,CJGG
40,tree,nobag,2654,a,4.84,exit-none-ecto,,0,CJGG
40,tree,nobag,2654,b,6.52,none none,,0,CJGG
40,tree,nobag,2655,a,5.54,brown mush,,1,CJGG
40,tree,nobag,2656,a,5.74,exit-none-ecto,,0,CJGG
40,tree,nobag,2657,a,8.67,pupa,,0,CJGG
40,tree,nobag,2657,b,7.63,none none,,0,CJGG
40,tree,nobag,2657,c,10.27,pupa,,0,CJGG
40,tree,nobag,2657,d,10.50,exit-none-ecto,,0,CJGG
40,tree,nobag,2658,a,8.97,none none,,0,CJGG
40,tree,nobag,2658,b,9.67,pupa,,0,CJGG
40,tree,nobag,2658,c,9.13,exit?-none-ecto,,0,CJGG
40,tree,nobag,2658,d,7.99,brown mush,,0,CJGG
40,tree,nobag,2658,e,7.27,none none,,0,CJGG
40,tree,nobag,unk,unk,,tory female,,0,CJGG
40,tree,nobag,unk,unk,,tory us,,0,CJGG
584,tree,nomark,2659,a,10.37,exit?-none-ecto,,0,CJGG
584,tree,nomark,2659,b,11.02,pupa,,0,CJGG
584,tree,nomark,2660,a,9.68,none none,,0,CJGG
584,tree,nomark,2661,a,3.43,exit-none-ecto,,0,CJGG
584,tree,nomark,2661,b,2.77,none none,,0,CJGG
584,tree,nomark,2662,a,9.91,exit-none-ecto,,0,CJGG
584,tree,nomark,2662,b,8.70,platy,,0,CJGG
584,tree,nomark,2662,c,8.02,Exit-none,exit with empty pupal casing. no exoskeleton found,0,CJGG
584,tree,nomark,2663,a,7.45,exit?-none-ecto,,0,CJGG
584,tree,nomark,2663,b,6.54,platy,,0,CJGG
584,tree,nomark,2663,c,6.94,platy,,0,CJGG
584,tree,nomark,2663,d,5.54,exit-none-ecto,,0,CJGG
584,tree,nomark,2663,e,3.63,Lost,,0,CJGG
584,tree,nomark,2663,f,3.83,Lost,,0,CJGG
584,tree,nomark,2663,g,3.76,Lost,,0,CJGG
584,tree,nomark,2663,h,7.45,none none,,0,CJGG
584,tree,nomark,2664,a,10.38,platy,,0,CJGG
584,tree,nomark,2664,b,9.94,platy,,0,CJGG
584,tree,nomark,2664,c,6.34,platy,,0,CJGG
584,tree,nomark,2665,a,5.82,exit?-none-ecto,,0,CJGG
584,tree,nomark,2665,b,6.02,none none,,0,CJGG
584,tree,nomark,2665,c,6.29,meso us,,0,CJGG
584,tree,nomark,2665,d,4.74,platy,,0,CJGG
584,tree,nomark,2666,a,6.04,exit?-none-ecto,,0,CJGG
584,tree,nomark,2667,a,8.90,exit-none-ecto,,0,CJGG
584,tree,nomark,2668,a,11.75,exit-none-ecto,,0,CJGG
584,tree,nomark,unk,unk,,tory female,,0,CJGG
584,tree,nomark,unk,unk,,tory us,,0,CJGG
584,tree,nomark,unk,unk,,tory female,,0,CJGG
584,tree,nomark,unk,unk,,meso male,,0,CJGG
127,ground,nomark,2669,a,7.92,exit-none-ecto,,0,CJGG
127,ground,nomark,2669,b,9.19,pupa,,0,CJGG
127,ground,nomark,2670,a,8.92,exit?-none-ecto,,0,CJGG
127,ground,nomark,2670,b,10.45,pupa,,0,CJGG
127,ground,nomark,2670,c,10.18,pupa,,0,CJGG
127,ground,nomark,2670,d,8.25,none none,,0,CJGG
127,ground,nomark,2670,e,8.25,none none,,0,CJGG
127,ground,nomark,2670,f,8.92,pupa,,0,CJGG
127,ground,nomark,2670,g,10.45,none none,,0,CJGG
127,ground,nomark,2670,h,10.18,none none,,0,CJGG
127,ground,nomark,2671,a,5.69,exit?-none-ecto,,0,CJGG
127,ground,nomark,2671,b,6.39,exit?-none-ecto,,0,CJGG
127,ground,nomark,2671,c,6.01,platy,,0,CJGG
127,ground,nomark,2671,d,6.30,exit-none-ecto,,0,CJGG
127,ground,nomark,2672,a,10.83,pupa,,0,CJGG
127,ground,nomark,2672,b,8.71,pupa,,0,CJGG
127,ground,nomark,2673,a,7.60,platy,,0,CJGG
127,ground,nomark,2673,b,5.78,platy,,0,CJGG
127,ground,nomark,unk,unk,,tory male,,0,CJGG
127,ground,nomark,unk,unk,,eulo female,,0,CJGG
127,ground,nomark,unk,unk,,meso female,,0,CJGG
127,ground,nomark,unk,unk,,meso female,,0,CJGG
127,ground,nomark,unk,unk,,meso us,,0,CJGG
169,tree,nobag,2674,a,3.36,none none,,0,CJGG
169,tree,nobag,2675,a,10.88,pupa,,0,CJGG
169,tree,nobag,2675,b,11.65,exit?-none-ecto,,0,CJGG
169,tree,nobag,2675,c,10.63,pupa,,0,CJGG
169,tree,nobag,2675,d,10.63,pupa,,0,CJGG
169,tree,nobag,2676,a,7.94,none none,,0,CJGG
169,tree,nobag,2676,b,9.67,pupa,,0,CJGG
169,tree,nobag,2676,b,9.67,pupa,,0,CJGG
169,tree,nobag,2676,c,9.28,pupa,,0,CJGG
169,tree,nobag,2676,d,10.85,pupa,,0,CJGG
169,tree,nobag,2676,e,8.81,pupa,,0,CJGG
169,tree,nobag,2676,f,9.67,pupa,,0,CJGG
169,tree,nobag,2676,g,10.85,pupa,,0,CJGG
169,tree,nobag,2677,a,8.64,pupa,,0,CJGG
169,tree,nobag,2677,b,6.74,brown mush,,0,CJGG
169,tree,nobag,2678,a,9.69,pupa,,0,CJGG
169,tree,nobag,2678,b,10.38,pupa,,0,CJGG
169,tree,nobag,2678,c,7.84,pupa,,0,CJGG
169,tree,nobag,2679,a,12.13,pupa,,0,CJGG
169,tree,nobag,2679,b,13.26,pupa,,0,CJGG
169,tree,nobag,2679,c,12.39,pupa,,0,CJGG
169,tree,nobag,2679,d,7.77,none none,,0,CJGG
169,tree,nobag,2679,e,8.45,none none,,0,CJGG
169,tree,nobag,2680,a,7.14,none none,,0,CJGG
169,tree,nobag,2680,b,7.94,none none,,0,CJGG
169,tree,nobag,2681,a,7.63,none none,,0,CJGG
169,tree,nobag,2681,b,6.61,brown mush,,0,CJGG
169,tree,nobag,2681,c,6.85,pupa,,0,CJGG
169,tree,nobag,2682,a,9.65,tory female,,0,CJGG
169,tree,nobag,2682,b,9.24,platy,,0,CJGG
169,tree,nobag,2682,c,8.14,none none,,0,CJGG
169,tree,nobag,2683,a,9.49,platy,,0,CJGG
169,tree,nobag,2683,b,9.41,platy,,0,CJGG
169,tree,nobag,2683,c,9.45,none none,,0,CJGG
169,tree,nobag,2684,a,10.13,exit?-none-ecto,,0,CJGG
169,tree,nobag,2684,b,9.63,exit?-none-ecto,,0,CJGG
169,tree,nobag,2684,c,8.66,none none,,0,CJGG
169,tree,nobag,2685,a,9.56,pupa,,0,CJGG
169,tree,nobag,2685,b,8.57,platy,,0,CJGG
169,tree,nobag,2685,c,9.40,platy,,0,CJGG
169,tree,nobag,2685,d,8.91,platy,,0,CJGG
169,tree,nobag,unk,unk,,tory female,,0,CJGG
169,tree,nobag,unk,unk,,meso female,,0,CJGG
169,tree,nobag,unk,unk,,meso female,,0,CJGG
600,tree,bag,2686,a,7.61,pupa,,0,CJGG
600,tree,bag,2687,a,7.36,pupa,,0,CJGG
600,tree,bag,2687,b,5.93,none none,,0,CJGG
600,tree,bag,2688,a,9.61,pupa,,0,CJGG
600,tree,bag,2688,b,11.70,pupa,,0,CJGG
600,tree,bag,2688,c,11.38,pupa,,0,CJGG
600,tree,bag,2688,d,8.74,unklarva,,0,CJGG
600,tree,bag,2689,a,7.38,platy,,0,CJGG
600,tree,bag,2690,a,5.61,pupa,,0,CJGG
630,tree,mark,2691,a,10.32,none none,,0,CJGG
630,tree,mark,2692,a,9.00,none none,,0,CJGG
630,tree,mark,2692,b,11.05,platy,,0,CJGG
630,tree,mark,2692,c,10.20,platy,,0,CJGG
630,tree,mark,2692,d,10.20,none none,,0,CJGG
630,tree,mark,2693,a,7.84,none none,,0,CJGG
630,tree,mark,2693,b,7.12,none none,,0,CJGG
630,tree,mark,2694,a,10.40,tory female,,0,CJGG
630,tree,mark,2694,b,10.40,none none,,0,CJGG
630,tree,mark,2695,a,6.11,none none,,0,CJGG
630,tree,mark,2695,b,6.06,none none,,0,CJGG
630,tree,mark,2695,c,5.23,none none,,0,CJGG
630,tree,mark,2696,a,6.69,none none,,0,CJGG
630,tree,mark,2696,b,9.10,exit-none-tory male,,0,CJGG
136,tree,nomark,2697,a,8.87,unklarva,,0,CJGG
136,tree,nomark,2698,a,12.04,pupa,,0,CJGG
136,tree,nomark,2698,b,9.46,none none,,0,CJGG
136,tree,nomark,2699,a,9.06,pupa,,0,CJGG
136,tree,nomark,2699,b,11.73,platy,,0,CJGG
136,tree,nomark,2699,c,11.73,pupa,,0,CJGG
136,tree,nomark,2700,a,6.80,exit?-none-ecto,,0,CJGG
136,tree,nomark,2700,b,7.64,ptoid partial,,0,CJGG
136,tree,nomark,2701,a,10.73,pupa,,0,CJGG
136,tree,nomark,2701,b,11.99,pupa,,0,CJGG
136,tree,nomark,2701,c,11.66,pupa,,0,CJGG
136,tree,nomark,2701,d,10.57,pupa,,0,CJGG
136,tree,nomark,2701,e,10.81,pupa,,0,CJGG
136,tree,nomark,2701,f,10.81,none none,,0,CJGG
136,tree,nomark,2702,a,8.17,ptoid partial,,0,CJGG
136,tree,nomark,2702,b,8.35,pupa,,0,CJGG
136,tree,nomark,2703,a,9.43,exit-none-ecto,,0,CJGG
136,tree,nomark,2703,b,10.45,pupa,,0,CJGG
136,tree,nomark,2703,c,11.03,none none,,0,CJGG
136,tree,nomark,2704,a,13.70,pupa,,0,CJGG
136,tree,nomark,2704,b,15.00,pupa,,0,CJGG
136,tree,nomark,2704,c,14.77,hairy larva,,0,CJGG
136,tree,nomark,2705,a,9.91,brown mush,,0,CJGG
136,tree,nomark,2705,b,10.42,brown mush,,0,CJGG
136,tree,nomark,2705,c,10.22,none none,,0,CJGG
136,tree,nomark,2705,d,8.31,brown mush,,0,CJGG
136,tree,nomark,2706,a,5.90,brown mush,,0,CJGG
136,tree,nomark,2706,b,6.41,none none,,0,CJGG
136,tree,nomark,2706,c,5.71,none none,,0,CJGG
136,tree,nomark,2706,d,4.26,none none,,0,CJGG
136,tree,nomark,2706,e,3.57,none none,,0,CJGG
136,tree,nomark,2706,f,5.71,none none,,0,CJGG
136,tree,nomark,unk,unk,,meso female,,0,CJGG
